SubjectId;Timestamp;RoundType;EventType;EventStatus;EventInfo;EventId
19;63.891;Heat;Custom;CameraContainerPos;(-0.036, -1.127, -0.214);-1118
19;0.031;Training_Ring_Only;Ring;visible;(23.779, 3.150, 184.317);-2158726
19;3.304;Training_Ring_Only;Ring;success;;-2158726
19;3.465;Training_Ring_Only;Ring;visible;(54.430, 3.150, 263.359);-2159646
19;6.034;Training_Ring_Only;Ring;visible;(72.496, 3.150, 325.077);-2160372
19;6.698;Training_Ring_Only;Ring;success;;-2159646
19;8.088;Training_Ring_Only;Ring;visible;(81.323, 3.150, 375.900);-2161112
19;9.267;Training_Ring_Only;Ring;success;;-2160372
19;11.324;Training_Ring_Only;Ring;success;;-2161112
19;11.575;Training_Ring_Only;Ring;visible;(95.734, 3.150, 461.447);-2162136
19;14.099;Training_Ring_Only;Ring;visible;(105.521, 3.150, 523.763);-2162784
19;14.809;Training_Ring_Only;Ring;success;;-2162136
19;16.958;Training_Ring_Only;Ring;visible;(105.027, 3.150, 596.138);-2163526
19;17.333;Training_Ring_Only;Ring;success;;-2162784
19;20.237;Training_Ring_Only;Ring;success;;-2163526
19;20.288;Training_Ring_Only;Ring;visible;(113.792, 3.150, 677.679);-2164408
19;23.392;Training_Ring_Only;Ring;visible;(129.232, 3.150, 753.629);-2165118
19;23.521;Training_Ring_Only;Ring;success;;-2164408
19;26.626;Training_Ring_Only;Ring;success;;-2165118
19;27.413;Training_Ring_Only;Ring;visible;(148.313, 3.150, 852.360);-2166276
19;30.474;Training_Ring_Only;Ring;visible;(162.734, 3.150, 927.390);-2167092
19;30.648;Training_Ring_Only;Ring;success;;-2166276
19;33.709;Training_Ring_Only;Ring;success;;-2167092
19;34.494;Training_Ring_Only;Ring;visible;(188.671, 3.150, 1024.441);-2168270
19;37.288;Training_Ring_Only;Ring;visible;(215.975, 3.150, 1088.553);-2169100
19;37.729;Training_Ring_Only;Ring;success;;-2168270
19;39.476;Training_Ring_Only;Ring;visible;(225.959, 3.150, 1143.499);-2169810
19;40.521;Training_Ring_Only;Ring;success;;-2169100
19;42.561;Training_Ring_Only;Ring;visible;(243.589, 3.150, 1217.680);-2170740
19;42.732;Training_Ring_Only;Ring;success;;-2169810
19;45.219;Training_Ring_Only;Ring;visible;(248.583, 3.150, 1284.423);-2171608
19;45.793;Training_Ring_Only;Ring;success;;-2170740
19;48.435;Training_Ring_Only;Ring;visible;(261.396, 3.150, 1363.135);-2172494
19;48.475;Training_Ring_Only;Ring;success;;-2171608
19;51.669;Training_Ring_Only;Ring;success;;-2172494
19;51.677;Training_Ring_Only;Ring;visible;(279.360, 3.150, 1442.000);-2173252
19;54.909;Training_Ring_Only;Ring;success;;-2173252
19;55.205;Training_Ring_Only;Ring;visible;(293.803, 3.150, 1529.552);-2174250
19;58.460;Training_Ring_Only;Ring;success;;-2174250
19;59.247;Training_Ring_Only;Ring;visible;(300.395, 3.149, 1629.559);-2175306
19;62.486;Training_Ring_Only;Ring;success;;-2175306
19;64.340;Training_Complete;Ring;visible;(343.621, 3.149, 1786.754);-2203326
19;67.597;Training_Complete;Ring;success;;-2203326
19;68.161;Training_Complete;Ring;visible;(378.495, 3.149, 1875.109);-2204226
19;71.400;Training_Complete;Ring;success;;-2204226
19;71.869;Training_Complete;Ring;visible;(414.642, 3.149, 1960.599);-2205220
19;75.104;Training_Complete;Ring;success;;-2205220
19;75.221;Training_Complete;POV;visible;Middle;-2206166
19;75.980;Training_Complete;Ring;visible;(445.910, 3.149, 2058.488);-2206524
19;77.292;Training_Complete;POV;success;;-2206166
19;79.219;Training_Complete;Ring;visible;(491.052, 3.149, 2125.597);-2207530
19;79.236;Training_Complete;Ring;success;;-2206524
19;82.012;Training_Complete;Ring;visible;(520.726, 3.149, 2188.442);-2208174
19;82.476;Training_Complete;Ring;success;;-2207530
19;85.246;Training_Complete;Ring;success;;-2208174
19;85.360;Training_Complete;POV;visible;Left;-2209200
19;86.121;Training_Complete;Ring;visible;(576.008, 3.149, 2275.051);-2209552
19;86.898;Training_Complete;POV;success;;-2209200
19;88.893;Training_Complete;Ring;visible;(619.703, 3.149, 2327.815);-2210390
19;89.401;Training_Complete;Ring;success;;-2209552
19;91.127;Training_Complete;Ring;visible;(646.634, 3.149, 2377.691);-2211042
19;92.126;Training_Complete;Ring;success;;-2210390
19;94.405;Training_Complete;Ring;success;;-2211042
19;94.476;Training_Complete;POV;visible;Left;-2211936
19;95.237;Training_Complete;Ring;visible;(717.080, 3.149, 2451.553);-2212252
19;96.058;Training_Complete;POV;success;;-2211936
19;98.538;Training_Complete;Ring;success;;-2212252
19;98.745;Training_Complete;Ring;visible;(780.654, 3.149, 2509.365);-2213310
19;101.850;Training_Complete;Ring;visible;(838.878, 3.149, 2560.151);-2213980
19;101.979;Training_Complete;Ring;success;;-2213310
19;104.977;Training_Complete;Ring;visible;(894.759, 3.149, 2614.924);-2214654
19;105.084;Training_Complete;Ring;success;;-2213980
19;107.078;Training_Complete;Ring;visible;(926.096, 3.149, 2657.179);-2215238
19;108.211;Training_Complete;Ring;success;;-2214654
19;110.139;Training_Complete;Ring;visible;(967.036, 3.149, 2721.902);-2216020
19;110.312;Training_Complete;Ring;success;;-2215238
19;113.372;Training_Complete;Ring;success;;-2216020
19;113.487;Training_Complete;POV;visible;Middle;-2216832
19;114.249;Training_Complete;Ring;visible;(1022.817, 3.149, 2807.809);-2217142
19;115.495;Training_Complete;POV;success;;-2216832
19;116.617;Training_Complete;Ring;visible;(1057.217, 3.149, 2855.833);-2217900
19;117.482;Training_Complete;Ring;success;;-2217142
19;119.386;Training_Complete;Ring;visible;(1105.162, 3.149, 2905.161);-2218596
19;119.873;Training_Complete;Ring;success;;-2217900
19;121.978;Training_Complete;Ring;visible;(1157.175, 3.149, 2944.422);-2219258
19;122.621;Training_Complete;Ring;success;;-2218596
19;125.235;Training_Complete;Ring;success;;-2219258
19;125.754;Training_Complete;Ring;visible;(1212.306, 3.149, 3020.504);-2220194
19;129.010;Training_Complete;Ring;success;;-2220194
19;129.103;Training_Complete;POV;visible;Right;-2220924
19;129.865;Training_Complete;Ring;visible;(1277.048, 3.149, 3099.674);-2221288
19;130.976;Training_Complete;POV;success;;-2220924
19;133.098;Training_Complete;Ring;success;;-2221288
19;133.796;Training_Complete;Ring;visible;(1355.305, 3.149, 3159.147);-2222334
19;137.030;Training_Complete;Ring;success;;-2222334
19;137.169;Training_Complete;Ring;visible;(1423.858, 3.149, 3208.174);-2223036
19;139.336;Training_Complete;Ring;visible;(1472.838, 3.149, 3230.751);-2223616
19;140.426;Training_Complete;Ring;success;;-2223036
19;142.593;Training_Complete;Ring;success;;-2223616
19;142.690;Training_Complete;Ring;visible;(1546.233, 3.149, 3270.528);-2224452
19;145.922;Training_Complete;Ring;success;;-2224452
19;146.036;Training_Complete;POV;visible;Right;-2225236
19;146.803;Training_Complete;Ring;visible;(1634.307, 3.149, 3323.738);-2225530
19;147.954;Training_Complete;POV;success;;-2225236
19;149.860;Training_Complete;Ring;visible;(1693.961, 3.149, 3371.503);-2226420
19;150.055;Training_Complete;Ring;success;;-2225530
19;153.115;Training_Complete;Ring;success;;-2226420
19;153.366;Training_Complete;Ring;visible;(1765.871, 3.149, 3421.423);-2227290
19;156.645;Training_Complete;Ring;success;;-2227290
19;156.715;Training_Complete;POV;visible;Left;-2227974
19;157.477;Training_Complete;Ring;visible;(1846.854, 3.149, 3482.521);-2228286
19;159.549;Training_Complete;POV;success;;-2227974
19;159.600;Training_Complete;Ring;visible;(1896.810, 3.149, 3503.810);-2228866
19;160.716;Training_Complete;Ring;success;;-2228286
19;162.570;Training_Complete;Ring;visible;(1965.304, 3.149, 3527.425);-2229648
19;162.923;Training_Complete;Ring;success;;-2228866
19;165.827;Training_Complete;Ring;success;;-2229648
19;165.920;Training_Complete;POV;visible;Right;-2230458
19;167.456;Training_Complete;POV;success;;-2230458
19;167.485;Training_Complete;Ring;visible;(2082.500, 3.148, 3560.944);-2230962
19;170.719;Training_Complete;Ring;success;;-2230962
19;171.506;Training_Complete;Ring;visible;(2181.160, 3.148, 3582.073);-2231820
19;174.740;Training_Complete;Ring;success;;-2231820
19;174.768;Training_Complete;Ring;visible;(2261.234, 3.148, 3594.823);-2232472
19;176.823;Training_Complete;Ring;visible;(2312.420, 3.148, 3597.429);-2232894
19;178.002;Training_Complete;Ring;success;;-2232472
19;178.967;Training_Complete;Ring;visible;(2365.528, 3.148, 3606.807);-2233488
19;180.057;Training_Complete;Ring;success;;-2232894
19;182.202;Training_Complete;Ring;success;;-2233488
19;182.317;Training_Complete;POV;visible;Middle;-2234320
19;184.144;Training_Complete;POV;success;;-2234320
19;186.118;Audio;Ring;visible;(2557.140, 3.148, 3553.240);-2277702
19;189.396;Audio;Ring;success;;-2277702
19;189.403;Audio;Ring;visible;(2618.100, 3.148, 3499.700);-2278442
19;192.641;Audio;Ring;success;;-2278442
19;192.707;Audio;Ring;visible;(2684.164, 3.148, 3449.722);-2279080
19;195.410;Audio;Ring;visible;(2732.941, 3.148, 3403.167);-2279696
19;195.964;Audio;Ring;success;;-2279080
19;197.576;Audio;Ring;visible;(2768.725, 3.148, 3363.021);-2280250
19;198.666;Audio;Ring;success;;-2279696
19;200.811;Audio;Ring;success;;-2280250
19;201.309;Audio;Ring;visible;(2824.824, 3.148, 3288.577);-2281248
19;204.542;Audio;Ring;success;;-2281248
19;204.657;Audio;POV;visible;Left;-2282030
19;205.419;Audio;Ring;visible;(2895.218, 3.148, 3214.031);-2282378
19;206.419;Audio;POV;success;;-2282030
19;208.807;Audio;Ring;visible;(2958.222, 3.148, 3157.643);-2283342
19;211.384;Audio;Ring;visible;(3012.338, 3.148, 3121.764);-2283928
19;212.026;Audio;Ring;success;;-2283342
19;213.411;Audio;Ring;timeout;;-2282378
19;214.640;Audio;Ring;success;;-2283928
19;214.824;Audio;Ring;visible;(3085.928, 3.148, 3076.756);-2284950
19;218.091;Audio;Ring;success;;-2284950
19;218.185;Audio;POV;visible;Left;-2285916
19;219.700;Audio;POV;success;;-2285916
19;219.740;Audio;Ring;visible;(3194.169, 3.148, 3020.586);-2286426
19;222.994;Audio;Ring;success;;-2286426
19;223.738;Audio;Ring;visible;(3272.899, 3.148, 2960.103);-2287534
19;226.731;Audio;Ring;visible;(3331.940, 3.148, 2914.910);-2288204
19;226.993;Audio;Ring;success;;-2287534
19;229.794;Audio;Ring;visible;(3389.113, 3.148, 2863.429);-2288932
19;229.965;Audio;Ring;success;;-2288204
19;232.673;Audio;Ring;visible;(3441.427, 3.148, 2814.661);-2289592
19;233.047;Audio;Ring;success;;-2288932
19;235.908;Audio;Ring;success;;-2289592
19;236.022;Audio;POV;visible;Left;-2290350
19;236.784;Audio;Ring;visible;(3515.103, 3.148, 2742.995);-2290684
19;237.740;Audio;POV;success;;-2290350
19;238.863;Audio;Ring;visible;(3542.812, 3.148, 2697.627);-2291348
19;240.018;Audio;Ring;success;;-2290684
19;241.363;Audio;Ring;visible;(3574.999, 3.148, 2645.151);-2292070
19;242.140;Audio;Ring;success;;-2291348
19;244.620;Audio;Ring;success;;-2292070
19;244.712;Audio;POV;visible;Right;-2293094
19;245.475;Audio;Ring;visible;(3632.113, 3.148, 2560.173);-2293448
19;246.385;Audio;POV;success;;-2293094
19;248.624;Audio;Ring;visible;(3676.116, 3.148, 2495.025);-2294324
19;248.708;Audio;Ring;success;;-2293448
19;251.619;Audio;Ring;visible;(3703.624, 3.148, 2424.671);-2295130
19;251.858;Audio;Ring;success;;-2294324
19;254.300;Audio;Ring;visible;(3736.431, 3.148, 2366.345);-2295806
19;254.874;Audio;Ring;success;;-2295130
19;256.398;Audio;Ring;visible;(3758.431, 3.148, 2319.505);-2296434
19;257.555;Audio;Ring;success;;-2295806
19;259.632;Audio;Ring;success;;-2296434
19;259.748;Audio;POV;visible;Middle;-2297348
19;260.509;Audio;Ring;visible;(3793.758, 3.148, 2222.748);-2297702
19;263.743;Audio;POV;success;;-2297348
19;263.765;Audio;Ring;success;;-2297702
19;263.773;Audio;Ring;visible;(3809.990, 3.148, 2143.564);-2298530
19;267.005;Audio;Ring;success;;-2298530
19;267.077;Audio;Ring;visible;(3832.346, 3.148, 2064.343);-2299352
19;270.311;Audio;Ring;success;;-2299352
19;270.426;Audio;POV;visible;Middle;-2300002
19;271.187;Audio;Ring;visible;(3867.717, 3.149, 1967.554);-2300338
19;272.187;Audio;POV;success;;-2300002
19;273.556;Audio;Ring;visible;(3890.501, 3.149, 1913.984);-2301096
19;274.467;Audio;Ring;success;;-2300338
19;276.790;Audio;Ring;success;;-2301096
19;277.577;Audio;Ring;visible;(3933.128, 3.149, 1822.703);-2302124
19;280.833;Audio;Ring;success;;-2302124
19;280.928;Audio;POV;visible;Right;-2302952
19;281.688;Audio;Ring;visible;(3979.747, 3.149, 1731.198);-2303266
19;282.531;Audio;POV;success;;-2302952
19;284.123;Audio;Ring;visible;(4003.686, 3.149, 1676.449);-2304060
19;284.966;Audio;Ring;success;;-2303266
19;286.937;Audio;Ring;visible;(4026.321, 3.149, 1609.697);-2304822
19;287.356;Audio;Ring;success;;-2304060
19;290.172;Audio;Ring;success;;-2304822
19;290.980;Audio;Ring;visible;(4056.137, 3.149, 1513.216);-2305810
19;294.237;Audio;Ring;success;;-2305810
19;294.329;Audio;POV;visible;Middle;-2306484
19;295.090;Audio;Ring;visible;(4078.550, 3.149, 1413.174);-2306794
19;296.180;Audio;POV;success;;-2306484
19;298.348;Audio;Ring;success;;-2306794
19;298.957;Audio;Ring;visible;(4098.904, 3.150, 1319.254);-2307922
19;301.414;Audio;Ring;visible;(4105.692, 3.150, 1257.770);-2308460
19;302.191;Audio;Ring;success;;-2307922
19;304.670;Audio;Ring;success;;-2308460
19;304.765;Audio;Ring;visible;(4109.314, 3.150, 1174.243);-2309286
19;307.378;Audio;Ring;visible;(4103.630, 3.150, 1109.533);-2309862
19;308.021;Audio;Ring;success;;-2309286
19;310.612;Audio;Ring;success;;-2309862
19;310.727;Audio;POV;visible;Right;-2310682
19;312.355;Audio;POV;success;;-2310682
19;314.526;Heat;Ring;visible;(4007.846, 3.151, 955.898);-2367880
19;316.628;Heat;Ring;visible;(3961.611, 3.151, 931.061);-2368414
19;317.760;Heat;Ring;success;;-2367880
19;319.883;Heat;Ring;success;;-2368414
19;320.178;Heat;Ring;visible;(3885.111, 3.151, 885.519);-2369394
19;322.237;Heat;POV;visible;Left;-2369902
19;323.457;Heat;Ring;success;;-2369394
19;324.288;Heat;Ring;visible;(3802.482, 3.151, 824.987);-2370488
19;326.971;Heat;Ring;visible;(3753.305, 3.152, 780.927);-2371076
19;327.211;Heat;POV;timeout;;-2369902
19;327.568;Heat;Ring;success;;-2370488
19;329.159;Heat;Ring;visible;(3710.667, 3.152, 746.702);-2371750
19;330.203;Heat;Ring;success;;-2371076
19;331.217;Heat;POV;visible;Right;-2372296
19;332.393;Heat;Ring;success;;-2371750
19;333.270;Heat;Ring;visible;(3635.060, 3.152, 676.751);-2372890
19;336.191;Heat;POV;timeout;;-2372296
19;336.526;Heat;Ring;success;;-2372890
19;337.292;Heat;Ring;visible;(3560.863, 3.152, 609.674);-2373886
19;340.525;Heat;Ring;success;;-2373886
19;341.178;Heat;Ring;visible;(3488.791, 3.153, 544.485);-2374696
19;343.926;Heat;Ring;visible;(3438.696, 3.153, 497.513);-2375308
19;344.412;Heat;Ring;success;;-2374696
19;345.996;Heat;POV;visible;Left;-2375864
19;347.159;Heat;Ring;success;;-2375308
19;348.037;Heat;Ring;visible;(3371.702, 3.153, 419.031);-2376484
19;350.957;Heat;POV;timeout;;-2375864
19;351.292;Heat;Ring;success;;-2376484
19;351.565;Heat;Ring;visible;(3316.366, 3.153, 351.092);-2377388
19;354.800;Heat;Ring;success;;-2377388
19;355.408;Heat;Ring;visible;(3265.477, 3.153, 268.973);-2378304
19;357.866;Heat;Ring;visible;(3230.624, 3.154, 218.770);-2378880
19;358.687;Heat;Ring;success;;-2378304
19;359.966;Heat;Ring;visible;(3198.557, 3.154, 178.259);-2379498
19;361.123;Heat;Ring;success;;-2378880
19;362.580;Heat;Ring;visible;(3154.015, 3.154, 130.171);-2380182
19;363.200;Heat;Ring;success;;-2379498
