SubjectId;Timestamp;Round;RepeatCount;RoundType;PlayerXPos;PlayerYPos;PlayerZPos;MainCamXPos;MainCamYPos;MainCamZPos;PlayerXRot;PlayerYRot;PlayerZRot;MainCamXRot;MainCamYRot;MainCamZRot
22;0.021;0;0;Training_Ring_Only;-0.003926754;3.150026;106.2242;-0.02674717;3.73304;106.4121;-5.656977E-06;355.8051;-2.029685E-05;20.91765;359.9494;359.8897
22;0.156;0;0;Training_Ring_Only;-0.2595567;3.150026;109.6049;-0.2857222;3.730891;109.7908;-5.643513E-06;355.3718;-2.027505E-05;21.92215;356.757;359.0884
22;0.288;0;0;Training_Ring_Only;-0.5471764;3.150026;112.8925;-0.5768539;3.731754;113.0768;-5.337503E-06;354.4078;-1.682777E-05;21.67329;355.5794;359.4872
22;0.422;0;0;Training_Ring_Only;-0.9006532;3.150026;116.2185;-0.9349891;3.73498;116.4017;-5.487499E-06;353.3028;-2.019836E-05;20.27896;354.9147;359.9562
22;0.556;0;0;Training_Ring_Only;-1.311307;3.150026;119.551;-1.34948;3.73821;119.734;-5.155619E-06;352.6265;-1.677611E-05;18.58914;355.3654;1.259353
22;0.690;0;0;Training_Ring_Only;-1.745555;3.150026;122.8634;-1.790576;3.740493;123.046;-5.611836E-06;352.4498;-2.016417E-05;17.13966;354.4552;1.905452
22;0.824;0;0;Training_Ring_Only;-2.19255;3.150026;126.1841;-2.246134;3.743154;126.3647;-5.521979E-06;352.0228;-2.357433E-05;16.01265;352.1381;2.172149
22;0.898;1;0;Training_Complete;-8.487465;3.150026;163.7772;-8.523836;3.744108;163.9614;-5.734642E-06;351.7163;-2.012959E-05;16.39349;356.2354;3.987092
22;0.925;2;0;Audio;-13.19947;3.150026;200.7381;-13.23269;3.745787;200.9312;-5.232432E-06;353.3628;-2.022205E-05;15.03349;354.3499;3.671658
22;0.963;3;0;Vibration;-17.5333;3.150026;237.7724;-17.56739;3.671518;237.993;-5.864683E-06;353.4108;-2.01871E-05;41.75949;356.4616;0.6116242
22;0.989;4;0;Smell;-23.67885;3.150026;274.4951;-23.73255;3.747822;274.6762;-5.934914E-06;347.6768;2.468097E-05;13.77649;351.3179;3.082474
22;1.124;4;0;Smell;-24.38445;3.150026;277.7779;-24.43571;3.748002;277.9563;-6.476444E-06;348.1798;2.469616E-05;13.32377;352.4072;3.244715
22;1.263;4;0;Smell;-25.08228;3.150026;281.1827;-25.13148;3.748226;281.3594;-6.499813E-06;348.7177;2.122519E-05;13.01552;352.9732;3.291588
22;1.392;4;0;Smell;-25.70539;3.150026;284.3487;-25.75462;3.749361;284.5249;-6.123412E-06;349.0402;2.116962E-05;12.65119;352.2091;3.38175
22;1.397;5;0;Heat;-31.99854;3.150026;320.2492;-32.06306;3.742671;320.4463;-5.631864E-06;346.3586;2.475188E-05;17.69521;348.9164;4.089902
22;1.531;5;0;Heat;-32.78841;3.150026;323.5093;-32.85088;3.743068;323.7061;-5.686264E-06;346.5223;2.473944E-05;17.57852;350.4999;4.341829
22;1.664;5;0;Heat;-33.54789;3.150026;326.7415;-33.60717;3.743589;326.9369;-5.859818E-06;347.2329;2.469891E-05;17.37341;351.9492;4.542076
22;1.798;5;0;Heat;-34.26454;3.150026;330.0139;-34.32169;3.744462;330.2073;-5.996036E-06;348.2279;2.120605E-05;16.93595;352.1432;4.493515
22;1.932;5;0;Heat;-34.93237;3.150026;333.2992;-34.99099;3.744678;333.4897;-7.336697E-06;348.7329;2.131282E-05;16.65526;351.0057;4.615967
22;2.066;5;0;Heat;-35.59505;3.150026;336.5813;-35.65892;3.746241;336.7693;-6.350776E-06;348.1688;2.127025E-05;15.80236;348.0415;4.412966
22;2.200;5;0;Heat;-36.31623;3.150026;339.8591;-36.38736;3.746828;340.0442;-5.608754E-06;346.6147;2.131175E-05;15.55934;344.3101;4.197424
22;2.334;5;0;Heat;-37.14389;3.150026;343.1033;-37.22288;3.746464;343.2852;-7.255262E-06;344.241;2.172994E-05;15.74406;340.5616;3.937301
22;2.468;5;0;Heat;-38.12261;3.150026;346.3085;-38.20946;3.746899;346.4873;-3.991935E-06;341.239;2.49265E-05;15.66858;337.262;3.80576
22;2.602;5;0;Heat;-39.27029;3.150026;349.4594;-39.36487;3.746708;349.6361;-3.836055E-06;338.3612;2.509299E-05;15.78729;335.2437;3.926313
22;2.736;5;0;Heat;-40.55338;3.150026;352.5536;-40.65301;3.74598;352.7294;-8.879559E-07;336.3542;2.462538E-05;16.12854;334.1849;3.974713
